url,website,phishing
https://instagramsecurity.it/login.html,10003669.html,1
https://mail.cbahospitalar.com.br/002WG/well-fargo-RD528-detail/,10002767.html,1
http://whatsappgroupinvitejoinowgrup39.duckdns.org/,1626970929226906.html,1
https://vmoremlm.com/.nx/trulia.owa.file/trulia.html,1613576295750663.html,1
https://sahrana.shop/summary/70a2ece3e65c0ec06dc153749f6c446dMDU3ZGRlZDQ2NTE0ZTQwMDk4MmNlNzE3NjgyYjUxMWU=/,1608573649175798.html,1
http://kaizenpak.com/2/https/100.26.97.795732/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,1613575041223975.html,1
https://kazamezaeg.com/cor/mime.php,1607439407569552.html,1
https://arnozom.co.ip.c07x92.cn/pc/,1622302294710356.html,1
http://cafecitoperez.ivanidzakovic.com/admin/aociufd/goodl.vci/e6edcebab88867a2f99a346ebaaf8179/view/login.php?cmd=login_submit&amp;id=0cf6dffccb84d407610a00c72c245f930cf6dffccb84d407610a00c72c245f93&amp;session=0cf6dffccb84d407610a00c72c245f930cf6dffccb84d407610a00c72c245f93,1613573971764143.html,1
https://ervashipping.com/,1626366666651783.html,1
http://kidscoloringpdf.com/wp-content/xxx/2020dhl_topscript/dhl_topscript/source/index.php,1613576930832175.html,1
https://unavita.com.br/mail/g.htm,161357264076727.html,1
https://opticasimonetto.com.br/wp-content/themes/izos/index.html?jhBgVdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFFCcRESXRDCfVGBH,1608908046243863.html,1
https://77499267765318.eu-gb.cf.appdomain.cloud/,1607707454700319.html,1
http://www.amamzonsafe.xyz/pc,160848252046284.html,1
http://www.veusines.com/mazon/amazon/,1625200352987546.html,1
http://xzender-industries.com/wp-content/plugins/kingkey/kingkey/password.html,1613573099567759.html,1
https://www.thirsty-ptolemy.o.48tees.runescape.com-gf.ru/,1622755900327338.html,1
https://fb-regpage-100000054561008997528.tk/checkpoint_next.php,1625859028658447.html,1
https://kaizenpak.com/2/https/191.101.213.1262947/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,1613575491442183.html,1
http://donslan.com/wp-content/plugins/sploitx/sec8/hanmail/login.php?cmd=login_submit&id=89fba72dbf43e30b1931f708f415a4ab89fba72dbf43e30b1931f708f415a4ab&session=89fba72dbf43e30b1931f708f415a4ab89fba72dbf43e30b1931f708f415a4ab,1613573820545095.html,1
https://www.jp.amazon.informationphoto.com/,1624739414329993.html,1
https://poolopeningcentraljersey.com/cgi/dhl_top/cmd-login=7942f7cdf7dcce500d220a2c8f19d31f,1607539967119728.html,1
https://nipunpharmaskill.com/marketting/,10002059.html,1
https://www.chhotumaharaj.com/public/emailer/facebook/d1e3e4fb2ef5277c6f8d38f959839ec4/247a903948f4939de49e1635733a0467/index.php?cmd=login,1608229962645484.html,1
https://healtotoe.co.uk/a1/excelz/index.php,161357594588643.html,1
https://pancakeswapfinance.top/,10001650.html,1
http://baobimocan.vn/direct/spinner/dester/rss.mont/,1624595948675994.html,1
https://indonesiakulah.000webhostapp.com/index2.php,1608320918522906.html,1
http://viveromonteverde.com/wp-includes/nl/login.php?cmd=login_submit&amp;id=644ec1dd991215d60fbd5530d321f8d5644ec1dd991215d60fbd5530d321f8d5&amp;session=644ec1dd991215d60fbd5530d321f8d5644ec1dd991215d60fbd5530d321f8d5,1613573631001895.html,1
https://www.iverify-isecurity-cancel.com/lloyds/Login.php,16084006485782.html,1
http://halifax.secure-personal-security.com/Login.php,1608483351532199.html,1
https://greatisoge.org/download/,1613575261531436.html,1
http://owaexc2k1013.moonfruit.com/,1613572965626155.html,1
http://221.150.115.216/wordpress/wp-content/php/b17c0907e67d868b4e0feb43dbbe6f11/,1624980737724206.html,1
http://35.188.36.185/chase/27-03-2020/chase.com/website/,1613574805965955.html,1
https://sdeck.ru.com,1613574731195894.html,1
http://360925443516409-dot-wetransfer-auth-file333.appspot.com/,1613574765597469.html,1
http://www.clubulnauticroman.ro/wp-content/plugins/maintenance/fr/postale-compte/28f0f/,1613575057894806.html,1
https://margamassociates.com/abcorn/index2.php,1622036268959319.html,1
http://www.dyersbay.ca/proposal/FBG/,1607006686144595.html,1
https://www.brookslevitate.top,1622579417226127.html,1
https://rakuten.email-fukuske3.tokyo/404.html,1622273411798033.html,1
https://account.helper-update-co-jp.top/pc,1608044135276275.html,1
https://device-payee-verify.com/Login.php,1607094798610777.html,1
http://caden.com.ar/cache/intern/home.php?9XbLijQyfpJJztOn9ryhPUjPcbOAofuxdFjvZa3fANY9hMxqe5I401UccIMBYh9bXtHXDLcezboQXVhc00g02adeT0QRhZ3etKc6wol5zJWxEeJFfZGhaTw3UmUcmXrPIDWf1hkA1h8FwRkLR121Vz4PWZ1jXs8F55V7nfHoxP43HpPyqSzlrEbnDdGAFPgLVbSjrAHZ,16225578201757.html,1
http://moatia.com/index.php/2019/05/06/humans-risk-wiping-out-one-million-species-of-plants-and-animals-un-report-warns/,1613573888009517.html,1
http://ed2a808ae1.nxcli.net/file/wp/login.php,1624645823618232.html,1
https://account-khjw.center-amazon.co/10457/,1622262658918825.html,1
https://my-ee-verify.com/,1607799651846764.html,1
http://35.188.36.185/bank_of_america/secure.bankofamerica.com/website/,1613573046783077.html,1
http://mohamadbastin.ir/wp-content/uploads/2020/11/index.html?gcGDRAewqASzXFDXcGCHjBJJnhBGvFCDRXTCyVBunINHBYGTFCRx,1607095653739672.html,1
https://yuehdjfd.godaddysites.com/,1613575648692435.html,1
http://chatwhatsapppgroppp1.duckdns.org/,1621953262100921.html,1
https://resin3dprinterstore.com/.t.1t/?email=awmgopc@takeda.com,1613576956939284.html,1
https://www.santander.retail-online-secured.com/Login.php,162498080194262.html,1
http://click.cocovid.co/dus76767747580215984.app,1613575796285512.html,1
https://anozarm.co.jp.61h0tpy.cn/pc/,1622827344033594.html,1
https://order-yudobashi-com.lol800.top/pc/login.php?yc/login/index.html?returnUrl=https%3A%2F%2Fwww.yodobashi.com%2Fstore%2F300204%2F,1625553009271741.html,1
https://payee-added.com/,1606924842695327.html,1
https://trbetasusgirisimiz.blogspot.com/,1613574969796207.html,1
https://marketplace.plantvzundead.com/metamask/,10003433.html,1
http://nataliemerowsky.com/reactivate/mazon/2edfa/,1613573546400529.html,1
https://thevijaymillennium.in/mmn/office365-MD2/index.html,10003364.html,1
http://verificalngdirect.netsons.org/cgi-sys/suspendedpage.cgi,1622107845047409.html,1
https://newpayee-verifyonline.com/,1607539219494046.html,1
https://livestudentccc-my.sharepoint.com/personal/klambert13_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=I3WSxU1rX%2bIZDgBycrCkCR8CVJKsB1nftPHum8TBeiQ%3d&docid=1_1146679d440ef4a1c98cadadcb20c97d2&wdFormId=%7B204472AC%2DB96A%2D4E65%2DB5B9%2D9B06F749639B%7D%2F&action=formsubmit,1613576823397503.html,1
http://mlm724.ir/wp-includes/images/secure/login.Made-in-China.com.php?mail=eeogph@mycraftmail.com,1613572828561821.html,1
http://avertins.com/desk/login.php?enc=501709475,1613575136704185.html,1
https://webonline0.000webhostapp.com/,1625517030127333.html,1
http://telsphonieklao2021.myddns.me/ass/91662c2d0f2784b09bcdc9fd6b54e0db/,1625715150708851.html,1
http://smbc-wi.com,161357629026132.html,1
https://543111.selcdn.ru/office/index10.html?email=dty@manulife.com,1626367160144722.html,1
http://dexterlimited.com/wp-admins/login.php?cmd=login_submit&amp;id=b5136b3e1cf7c6f8ed59bb733181c44fb5136b3e1cf7c6f8ed59bb733181c44f&amp;session=b5136b3e1cf7c6f8ed59bb733181c44fb5136b3e1cf7c6f8ed59bb733181c44f,1613573516683001.html,1
https://streamcommunlty.ru/profiles/647383372882211928,1607968823748372.html,1
https://deregister-confirmdevice-online.com/,1607539726308442.html,1
http://gmeira.com.br/tangentpm/,1613573307709426.html,1
https://iwriter-december.000webhostapp.com/,1607277552163901.html,1
http://gicuavs.com/banks/directing/royalbank,1608738829477301.html,1
https://renneraibukioroshi.com/maints/gofp/solutions/,1608739698349983.html,1
https://paypalverifycentral.com/5cad79bb13d37d8c643ba9484434c3f7/?dispatch=4K1yQ2MmKXNgo3vBlFbGWSRaCUj3DZQHckn51owGBcSWqtXixO&email=,1613572747824037.html,1
https://mkgmo78z.firebaseapp.com/?dg=by5qLnQucnVpemVuZGFhbEBybi5yYWJvYmFuay5ubA==,160683827602475.html,1
http://20.63.81.229/Finance/tang/,1626064259801053.html,1
http://doapositioning.com/wordpress/wp-includes/access/chaselivefunds/,1613576560815951.html,1
https://amazoazm.co.jp.mastercardnortniahnewestphalialauasi02.cf/,162473587001943.html,1
https://amazom.ufhrlq.cn/,10002581.html,1
https://verifikasi-akun591.webnode.com/,1613573764443097.html,1
https://webercontralink.jhb.mamazala.com/session.php,1626474607804372.html,1
https://milenyumpark.com.tr/iletisim/,1613573647835345.html,1
http://account.paxful.com.wallet-account-upgrade.com,1606924889661705.html,1
https://www.lloyd-onlinebanking.com/Login.php,1607800162873772.html,1
https://upload-rederect.blogspot.com/,1626807608399826.html,1
http://xznxx.gq/,1608231197927075.html,1
http://riseofampr.cf/T-online.de/,1619119065507679.html,1
http://www.apple.mac.arshcg.cn/mim/u5j1n03c8107j0m573j7a3107zs27pv77mg7mm41cw175b9848.html,161357536532499.html,1
https://atu946.ca/PR/ODF/microsoft.php,1613575939569865.html,1
http://university786.000webhostapp.com/,1613574963872214.html,1
https://sknaquatech.com/wp-content/themes/twentyfifteen/chase/dash.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=MTMzODI5NDMzMA==MTMzODI5NDMzMA==&amp;session=MTMzODI5NDMzMA==MTMzODI5NDMzMA==,1613574685446262.html,1
http://mobile14.net/rbc,1607967690726522.html,1
https://oficiproamerica.000webhostapp.com/,1626330608476515.html,1
https://dreamcars4kids.autoshowsonline.com/wp-admin/includes/MoNmO/CHASE/assets/saved_resource.php?SERVID=Service_Login&SERVID=Service_Login_&_Authentication=9f2c172055dc41207595c8cfe8d26b7bca3e0286,1613574047559433.html,1
http://www.alnasirlab.com/mhsn/mcbs.html,1613576013863045.html,1
https://itaucard-descontos.club/CC%20Consultavel/Itaucar%20C.%20Painel/itaucard/login/,1607278030148644.html,1
https://ne1flxx-main.hi-techmerchants.ca/f95d89adf5c60bb92aae524dc,1608319907699879.html,1
https://panatharva.in/wp-content/WP/login/,1624595696586603.html,1
https://www.thejohnphan.com/viabcp/iniciar-sesion,1613574796011124.html,1
https://credit-agricole.fr.amicacs.co.ke/particulier/2c28b6543fecc8f/region.php?particulier,1626840017446502.html,1
http://steveconleysales.com/2021/2021/banks/directing/easyweb.td.com/index.html,1625283161518208.html,1
http://images-3dinghhhsq.salamazerbaycan.az/connect.html?timelimit=208d318f778630f40913a7d23ccc2343,10004100.html,1
http://paxful.hopto.org/,10002448.html,1
https://steamproxy.net/profiles/76561198255966343,1613576033718457.html,1
http://aomsmdom.in/mazon/8d5e6/,162554252973496.html,1
https://securitebp.bounceme.net/f69a96f328b7f55d48addb115d4d28/,1622215906747141.html,1
https://soaponline.org/Login/pp/customer_center/customer-IDPP00C714/myaccount/signin/,1613572707604454.html,1
http://marriedandmad.info/desjardins/identifiantunique/questions.php,1613573139343018.html,1
https://storage.googleapis.com/bbss-urltest-public/Docomo_20210910_01.html,10004090.html,1
http://askinbirkan.com/0ffice/login.php?u1=_KDFUp_UJ0XK0QXStoGYGw1994256414&amp;fid.126InboxLight.aspxn.1994256516&amp;fid.1252855645289964213Inb0xiLighting_Product-userid&amp;userid=,161357517468977.html,1
http://vim.xwa.mybluehost.me/mauzoappco/blook.html,1613575528419373.html,1
http://roomedi.com/gud/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php,1613575901952387.html,1
http://lakp.pl/zawodnik.php?playerid=7188,1613575859162598.html,1
https://i28.softwaregc.com/vendor/bin/en/1/index.html,1613573495863608.html,1
http://bancapromericawe.mipropia.com/?i=1,162689737358141.html,1
http://jonathanwis.com/mazon/amazon/homepage/,10003085.html,1
https://freelan.tempurl.host/goods/dhl/info.php,10002504.html,1
https://cancellationpayeesecurity.com/,1608230099654415.html,1
https://services.runescape.com-cz.top,1613573107506503.html,1
https://worldrewards1.com/fr-20-1-2/?04cfb8c9795cf9bba19bedee2a3e98c4,1613573215043778.html,1
https://main.d22o290557hapo.amplifyapp.com/,1622752206449229.html,1
https://rakuten.yljcpfe.cn/l,1624843806366769.html,1
http://www.mariapitangaacaiteria.com.br/HAPPY/Rackspace/Rackspace.html,1625891532543379.html,1
http://www.laforgiamarineo.com/espace/6e5d75fb24a1e94514e2ecbb2f9cb67a/ifram1.html,1607438844639182.html,1
https://boi365-online.net/,10001165.html,1
http://pontosappita.com/,1613576822788075.html,1
http://kisalinkim.com/perabet,161357325273155.html,1
http://orln.saygoodnewspl.xyz/?fbclid=IwAR1YekdcKDPPVCS2-NfVdFOJguNdeOz_B0FBgbZ4GRi0NcagHrsP-df4zA4,1622619014550785.html,1
http://graphikaar.com/enter/Wemail/index.php?email=jqw@seoulmetro.co.kr,1613576010243166.html,1
http://www.condivanbezerra.com.br/layouts/joomla/tinymce/index.html,1613573278172263.html,1
http://www.autorizador5.com.br/wp-includes/customize/paypal/account/verified/paypal/fr/login.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efca046f0fd8b2532df1b94bcaaedccfc1da046f0fd8b2532df1b94bcaaedccfc1d,1613575083638571.html,1
http://sorgenfrei-gegen-geldentwertung.de/wp-content/themes/htob/htob/huntingtonb.html,10001780.html,1
http://caravelstudio.gr/www.linkedIn.com/index.html,1613576318575714.html,1
https://www.m.facebook.com.checking.fbkmw.com/login.php,1613575940750836.html,1
http://match.lookatmynewphotos.com/,1613572791502773.html,1
http://codashopgratissssiduladha.duckdns.org/,1626861629432727.html,1
https://higsdomino.000webhostapp.com/index2.php,1608320679358178.html,1
https://ismbc-cards.vbmhgjd.club/pc/index.php?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.smbc.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=jpflex&openid.mode=checkid_setup&key=lrto@b.c&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&&ref_=nav_em_hd_clc_signinhttps://www.smbc.co.jp,10003660.html,1
https://www.newpayee-security-online.com/Login.php,1608139954276883.html,1
http://verify-secure-online.me/,1607800883014198.html,1
http://gemei.ren/wp-content/uploads/2020/12/index.html?gcGDRAewqASzXFD*cGCHiBJnhBGvFCDR*TCyVBun|NHBYGTFCR*,1607005966369383.html,1
http://lihjjxcasds.muiasdzxcd.top/,1608739399153499.html,1
https://www.ip.amazon.informationliving.com/,1624897815396631.html,1
https://gemrocksart.org/wp-admin/user/login/office/,1613575752279858.html,1
http://redcloakmusic.com.br/hhp/cmd-login=bc955836ebda3b915ae2cc804f4046ba/,1607967556325654.html,1
https://sylconsultores.cl/Problem-31909595150664893&amp;cgi3-ViewKontakt-31909595150664893-007acctpagetype-31909595150664893=5219134-&amp;jsajnjc@agrarking.de.html,1613574656678219.html,1
http://doapositioning.com/wp-includes/access/chaseviewfunds/login.php?cmd=login_submit&amp;id=a6408319b220c3793628969867988434a6408319b220c3793628969867988434&amp;session=a6408319b220c3793628969867988434a6408319b220c3793628969867988434,161357651462341.html,1
http://iquocglum.net/sie-ihr-konto-395852913335844905&amp;cgi3-viewkontakt-395852913335844905-007acctpagetype-395852913335844905=18892-mehr-schutz-fur-ihr&amp;gxwxxl@agrinova.de.html,1613574478982628.html,1
https://americamega.net/MeusProdutos/Prefetch.php?skullid=1638542733,1613576201827944.html,1
https://amusedpro.org/HTML/verify/i%20n%20t%20e%20r%20c%20o%20p%20e%20r%20a%20t%20i%20v%20e%20s/,1608996308007885.html,1
http://vieuxshack.com/download/adobe/2c1255dfdd983386d48b75149ede5346/login.php?cmd=login_submit&amp;id=9fc9b5bcce2e0cfab998cae41fea7afa9fc9b5bcce2e0cfab998cae41fea7afa&amp;session=9fc9b5bcce2e0cfab998cae41fea7afa9fc9b5bcce2e0cfab998cae41fea7afa,1608400441415969.html,1
https://sol-casino-com.ew.r.appspot.com/,1607537777034119.html,1
https://proh2osolutions.com/wp-includes/index.html?fwhz0p@ZS*DRcFvgHBnjM0mmKIjnHBUgyVtFCcRES*RDCfVGBH,1608908196157671.html,1
https://24823699e46d666fdde00ea2f971355e-dot-gle9392420309493993.rj.r.appspot.com/,1620674226540749.html,1
https://rise.as.tufts.edu/w-email-spectrum_cont.update/webmail.spectrumwebmail_webmail.spectrumwebmail-webmail.spectrumwebmail.webmail.spectrumwebmail.webmail.spectrumwebmail.webmail.spectrumwebmail_webmail.spectrumwebmail76234.webmail.spectrumwebmail723823-73g52hs_gs638d.1083gdu/b532_0282682.z6653gss_837dt53h-arqtwbt63_HUIJDYUIUS_83637dg5r3gd_dmgste6382.html,1626908411620464.html,1
http://107.172.43.154/banks/tangerine/,1619119058823277.html,1
https://butydroutlet.com/,1626888006347457.html,1
http://nocontent-vvvppxqo.velocityhub.com/nextVRF.html?location=e97d1bcdfdd1a25062276d8316d3bb0a,1608996416509809.html,1
https://airproyectsa.com.ec/wp-admin/maint/CHPOST/page.php,1625157015163215.html,1
https://96designersgroup.com/es/caixa/particular/home/,10003721.html,1
http://escalose-mia.com/wp-admin/instal/fixed_new/customer_center/customer-IDPP00C468/login.php,1607968400919808.html,1
https://coinly.cz/mkbbssl/ded8ba218594c874feab7c81ad776d11/,1608907968948771.html,1
https://eclats-antivols.fr/admin203oxeiyj/filemanager/img/ico/verify/irs.gov.html,1624915825884847.html,1
http://9998.press/wp-content/plugins/search-widget-blocks/index.html?jhBgVdSEQAZSXDRcFvgHBnjMOmmKIjnHBUgyVtFCcRESXRDCVfGBH,1609265440672062.html,1
https://www.dhlesgmarketing.com/nox,1608738662198515.html,1
https://www.amazon.co-login.shoopin.casa/404.html,1627162210750623.html,1
http://www.ime.uff.br/wp-content/themes/twentynineteen/app/cadatro-nome-celular/login/,1613573110578012.html,1
https://mail-w3redelivery.com/royalmail/secure.php?&amp;sessionid=$hash&amp;securessl=true,1625585587495474.html,1
https://facebook.id3288764-photography.business-page8723627398429748.com/,1613573206902502.html,1
http://www.duioiuue.ga/cert/pages/Amazon/,1624765015298659.html,1
http://mindmasters.com.au/parafics/autolink/autolinkauto/mailboxx/mailbox/,1613575543928302.html,1
http://53.com-id9533371.thoughtoholics.net/en/signin.php?sslchannel=true&amp;sessionid=4DofNegCTrhGgDVYQT6Ya1K2mjfhINCNq03efjR9K8Q1LMZCF6AQ8kSvE7MnUoalpdAFxrOizEjlqjX5pyVxSO3xVPUQe5cDjMjQd78NMr8cK5iaDeIw2L4YBYOP41tnNM,1613576228724336.html,1
http://seniorsbutler.com/edx/hl/deutcheautolink.php?email=lhonq@DOMAIN.ch,1613576806453348.html,1
https://xenodochial-cerf.192-3-199-131.plesk.page/orange/?return_url=https://www.orange.fr/portail&amp;_Authentication=3e0ab6f92c58d3c7baf0cd169b91170fcdbb18f5f762c09cef8f2766349a0f05174555764e6bdb5475ab6b212d571a12a992b2c76ffb3f13cc63be4c&amp;?return_url=https://www.orange.fr/portail&amp;_Authentication=5da3a6de49c10cb14c5e248fc1307fcf24eaae2d787fcb8e95259902bb111733c1963cdef3922a3947e01dd91c394c9903c453b223dfca50e6dcc40d&?return_url=https%3A%2F%2Fwww.orange.fr%2Fportail&_Authentication=70a9e94f2904d975d5ce1806a27c73711a4cd7e6a9457e28fcc3d8e37588a25455e0d5d42dae63b99a657b10573fd8c2558cfb46d303aae1bc62dd32,1625157339191534.html,1
https://my-business-104937-106047.square.site/,10003991.html,1
http://www.credentialsupdatemyinfo.com/,1607967822759026.html,1
https://www.3bscafe.com/sourcing-agent/Ecvvlogin.html,1613575843891821.html,1
https://groupbokepwhatsapp02.ezua.com/,1608996214662569.html,1
https://myethrewellet.com/,1625545818748041.html,1
http://info-mclarendefence.com/docmentatinsfraanks/buyerdetaails/,1624851232961255.html,1
https://www.facebook-marketplace-item02939203823.karnaphuli.org/,161357681084048.html,1
https://justclickshop.com.sg/appointment_booking_software/labanque/postale/postale/95601/,1613576916643647.html,1
https://steamproxy.net/login/home/?goto=groups%2FChaBoyyHD,1613576200828233.html,1
https://betterbodiesmotorsport.com/proton2020/login.php?cmd=login_submit&id=1121b78e927eb67fdd3ad8903c0219d31121b78e927eb67fdd3ad8903c0219d3&session=1121b78e927eb67fdd3ad8903c0219d31121b78e927eb67fdd3ad8903c0219d3,1613574034189081.html,1
http://rubenalmodovar.net/maigg/jayak/fun/tonin.php?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&dispatched=38&id=2907195388,161357453963169.html,1
https://jp-amazon.t513.top/,1620674964060864.html,1
https://hkhwdsgpgvkqmanwxhrwjxbjao-dot-auth-support-email-server.ue.r.appspot.com/,1608483135873505.html,1
https://secure-application-hm-gov.com/,1613575285601498.html,1
https://www.impotspublicservice.com/59bcfab5e06b863883729714c9a02a57/,1607539821814323.html,1
https://enigaselucespa-enipay-rimborso.pagedemo.co/,1613576006663993.html,1
http://windowfrance.be/secure/secure/0bd58c69f423bdc2dba32daf1ba8747c/mpp/update/websc-bank.php,1607357925337829.html,1
http://karmajewelryshop.com/2client/2client/client/error.html,1613575942990653.html,1
http://atendimento.mercadobitcoin.com-br.trade,1613573123207613.html,1
http://labanquepostalefrlabanquepostalewebhost.com/mabanque/redirect/enregistrement/,1613574922566671.html,1
http://51jianli.cn/images/?ref=hxxp:./pxzugfbus.battle.net/d3/en/index,1613575349613558.html,1
http://saraeprosperahcsorgg.ga/?login=do,1625196632436368.html,1
http://timelineimages-5530746617.financialdesign.mx/connect.html?timelimit=fe21afcd629769bdf9b96d1e48e7c724,1622215856488764.html,1
http://secure.inboxadmin.org/1ab4b2/f0a0f4d1-51f0-431d-a516-bc5fbc7ed718,1613577132348789.html,1
http://tracking.samsclub.com/track?type=click&amp;enid=ZWFzPTEmYW1wO21zaWQ9MSZhbXA7YXVpZD0xNTYyMTMxNiZhbXA7bWFpbGluZ2lkPTYyMjA2JmFtcDttZXNzYWdlaWQ9MjYwMCZhbXA7ZGF0YWJhc2VpZD0xNTcxOTQxMzk5JmFtcDtzZXJpYWw9MTY3Nzk5MDgmYW1wO2VtYWlsaWQ9Y2JlbkBjb2xvcmNvYXRpbmMuY29tJmFtcDt1c2VyaWQ9MV8xODAyNiZhbXA7dGFyZ2V0aWQ9JmFtcDtmbD0mYW1wO212aWQ9JmFtcDtleHRyYT0mYW1wOyZhbXA7JmFtcDs=&amp;&amp;&amp;16010&amp;&amp;&amp;https://vdffetgfgs6t39i.web.app/#o1b@legalshield.com,1608573275921999.html,1
https://www.atafai-info.ci/preview/elvis/7d3f1/,1627010429994311.html,1
https://rextraening.dk/wp-content/plugins/salem/enter/DHLa,1613573288001429.html,1
http://fotoblad.com/js/chaseonline/auth/login.php?cmd=login_submit&amp;id=535932af6ab797998afabdb4a0b9c10e535932af6ab797998afabdb4a0b9c10e&amp;session=535932af6ab797998afabdb4a0b9c10e535932af6ab797998afabdb4a0b9c10e,1613574404335369.html,1
http://modernism.gistemp.com/mail/en.php,1622036206068789.html,1
http://join-chat-whatsapp1-admin23.olf.ourhobby.com/,1613572767777281.html,1
http://registerbnzonasegura1online.com/BNWeb/lnicio/,1613573646603446.html,1
https://services.runescape.com-m.cc,1613575639680092.html,1
https://lcpublicidades.com.br/log/paypal.com-re-secure-your-account-verification-support/update/signin/myaccount/success/?cmd=_session=&amp;d336bd0887b0060d6d68fbee4eeda13f&amp;dispatch=490a5e9413ca8cfd741a34ed65ffdaf67f5652f6,1613573335566892.html,1
http://eiepl.com/images/zzz/Crypt/index.php,1613576850636311.html,1
https://mail.armata-neagra.ro/,1606836229743476.html,1
https://smjcollege.info/smj_admin/fckeditor/editor/filemanager/connectors/cfm/INETBANKbankmain.htm,1622734768158349.html,1
http://centr-vikna.cv.ua//wp-includes/sec/mkbnetbankar.hu/kod.htm,1613572669538896.html,1
http://unitingrecording.club/,161357657912602.html,1
http://harmonysolutions.co.za/huntingtonverify/,160683626343337.html,1
https://onlinenatw.com/premier-banking/products/insurance.html,1608320647553091.html,1
https://stevedhuyverizon.com/cur/js/bin/fulls.php,1608140202067588.html,1
https://www.devicelogin-info.com/Login.php,1607358940166232.html,1
https://kundenlogin-strato-de04fb9789.veralions.com/DO/?AUTH_TOKEN=293016c244c0c65ce29fc7053250d77aeefb9c098aa59accf2fc26875f8ba911&amp;cur=home&amp;page=cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e.,1608321240635647.html,1
http://haloor872i.temp.swtest.ru/ws/cac87/details.php,1621866726526.html,1
https://sazzatularif.com/wp-content/uploads/2020/12/index.html?ofl@ZSXDRcFvgHBniM0mmKIinHBUgyVtFCcRES*RDCfVGBH,1609170732793654.html,1
https://bleakcomposedcommunication.cerebroofc.repl.co/1,1624980775112858.html,1
http://oneup.com.np/wp-admin/w/customer_center/customer-IDPP00C571/myaccount/bank/?cmd=_session=&amp;amp,1613575448474928.html,1
http://www.equipmentrentals.pofi.co.in/bino/2019/EN/e9fd7c2c6623306db59b6aef5c0d5cac/,1613575390988686.html,1
https://www.americanflightsupport.com/cgi-sys/suspendedpage.cgi,1626323433901056.html,1
https://suitecred.com.br/.well-known/pki-validation/controle-contacte-infomation-demand/,1626841216242899.html,1
https://hermes.help-track.com/info.php,1622562092076298.html,1
https://webportail-messagerie.xyz/messagerie/form/client/f5fd1/,1625200485328473.html,1
http://www.kathynolanspeaks.com/sarz/httpshome.bt.comlogin,1607438735808819.html,1
https://nenequintero.com.ve/docs/,1613574788078435.html,1
https://docs.google.com/forms/d/e/1FAIpQLSdixnE99TRUm-ufiMxfETSUo5vpmZRY2plP500bW4Dl3XH8sw/viewform,1613574987917187.html,1
https://kundenlogin-strato-ded8acfdfb.selkirk.es/DO/?AUTH_TOKEN=86bc5d721717d3139ebcd0672a0e1e9d677278d2c045997ca4ae8c43dc5eab0f&amp;cur=home&amp;page=cf83e1357eefb8bdf1542850d66d8007d620e4050b5715dc83f4a921d36ce9ce47d0d13c5d85f2b0ff8318d2877eec2f63b931bd47417a81a538327af927da3e.,1607619315627271.html,1
https://www.securebanking-lloyd.com/,1606926391036557.html,1
http://sentinals.ml/Onedrives/Onedrive1/,1626621685114777.html,1
http://fasepook.ga/en/,1609349951912657.html,1
https://sitiocoqueiros.com.br/akonet/,1606925552374581.html,1
http://167.99.52.152/mobile/login.php?enc=1,1613574940564026.html,1
https://livercable.com/roundcubee/webmail-RD4-nothankyou/index.html#,1607183225337487.html,1
http://gajosaw369.temp.swtest.ru/User-Kunddenservice/50111074454/user/987987user/DKB4501/DKB4501/ec71a6d2e0213984fe117a307c84381a/,1626348727428948.html,1
https://iib2-atendimentofacil.com/083859505004/classic/index.php,1622172746391945.html,1
http://www.theingredients.net/mfmevs/_warning/,1613574962215401.html,1
https://docs.google.com/forms/d/e/1FAIpQLScoZ-T4t65ouO1NFG0hkbf2SY2aYJw3g1ZNRwXVVsaMgytcWg/viewform,161357495490746.html,1
https://acessefaturahiiper.net/www.itau.com.br/etc.clientlibs/itau/clientlibs/clientlib-vendor/datatable/css/DataTables-1.10.20/images/sort_asc.html,1621953513327264.html,1
http://kulsofttech.com/secured/,1624750305749652.html,1
http://userservice06b.dynamic-dns.net/card.php,1625715467532275.html,1
